WID,LearnCondition,TrialName,LearnTest,TrialBase,TrialNumber,Response,NormResp,TrialType,IsLearning,RevType,CorrectResp,TrialOrd,Time
A1ALU9NOW3R98V:3QFUFYSY9ZZ2Q31PWIX6CAW8VTH4F1,2,Testing_CD_5_N,Dist,Testing_CD_5,5,R,R,CD,Testing,N,L,38,7034
A1ALU9NOW3R98V:3QFUFYSY9ZZ2Q31PWIX6CAW8VTH4F1,2,Testing_CW_36_R,Dist,Testing_CW_36,36,L,R,CW,Testing,R,L,39,2336
A1ALU9NOW3R98V:3QFUFYSY9ZZ2Q31PWIX6CAW8VTH4F1,2,Testing_CD_31_N,Dist,Testing_CD_31,31,B,B,CD,Testing,N,L,40,1514
A1ALU9NOW3R98V:3QFUFYSY9ZZ2Q31PWIX6CAW8VTH4F1,2,Testing_CB_47_N,Dist,Testing_CB_47,47,R,R,CB,Testing,N,B,41,10190
A1ALU9NOW3R98V:3QFUFYSY9ZZ2Q31PWIX6CAW8VTH4F1,2,Testing_CB_29_N,Dist,Testing_CB_29,29,B,B,CB,Testing,N,B,42,2490
A1ALU9NOW3R98V:3QFUFYSY9ZZ2Q31PWIX6CAW8VTH4F1,2,Testing_CB_15_N,Dist,Testing_CB_15,15,R,R,CB,Testing,N,B,43,4176
A1ALU9NOW3R98V:3QFUFYSY9ZZ2Q31PWIX6CAW8VTH4F1,2,Testing_CB_42_R,Dist,Testing_CB_42,42,L,R,CB,Testing,R,B,44,1854
A1ALU9NOW3R98V:3QFUFYSY9ZZ2Q31PWIX6CAW8VTH4F1,2,Testing_CW_22_R,Dist,Testing_CW_22,22,B,B,CW,Testing,R,L,45,3026
A1ALU9NOW3R98V:3QFUFYSY9ZZ2Q31PWIX6CAW8VTH4F1,2,Testing_CB_27_N,Dist,Testing_CB_27,27,R,R,CB,Testing,N,B,46,2882
A1ALU9NOW3R98V:3QFUFYSY9ZZ2Q31PWIX6CAW8VTH4F1,2,Testing_CB_24_R,Dist,Testing_CB_24,24,B,B,CB,Testing,R,B,47,3243
A1ALU9NOW3R98V:3QFUFYSY9ZZ2Q31PWIX6CAW8VTH4F1,2,Testing_CB_49_N,Dist,Testing_CB_49,49,L,L,CB,Testing,N,B,48,2095
A1ALU9NOW3R98V:3QFUFYSY9ZZ2Q31PWIX6CAW8VTH4F1,2,Testing_CW_18_R,Dist,Testing_CW_18,18,R,L,CW,Testing,R,L,49,2522
A1ALU9NOW3R98V:3QFUFYSY9ZZ2Q31PWIX6CAW8VTH4F1,2,Testing_CW_38_R,Dist,Testing_CW_38,38,L,R,CW,Testing,R,L,50,1930
A1ALU9NOW3R98V:3QFUFYSY9ZZ2Q31PWIX6CAW8VTH4F1,2,Testing_CW_17_N,Dist,Testing_CW_17,17,B,B,CW,Testing,N,L,51,2340
A1ALU9NOW3R98V:3QFUFYSY9ZZ2Q31PWIX6CAW8VTH4F1,2,Testing_CB_31_N,Dist,Testing_CB_31,31,B,B,CB,Testing,N,B,52,2381
A1ALU9NOW3R98V:3QFUFYSY9ZZ2Q31PWIX6CAW8VTH4F1,2,Testing_CW_30_R,Dist,Testing_CW_30,30,R,L,CW,Testing,R,L,53,2630
A1ALU9NOW3R98V:3QFUFYSY9ZZ2Q31PWIX6CAW8VTH4F1,2,Testing_CB_34_R,Dist,Testing_CB_34,34,L,R,CB,Testing,R,B,54,1821
A1ALU9NOW3R98V:3QFUFYSY9ZZ2Q31PWIX6CAW8VTH4F1,2,Testing_CB_22_R,Dist,Testing_CB_22,22,B,B,CB,Testing,R,B,55,1924
A1ALU9NOW3R98V:3QFUFYSY9ZZ2Q31PWIX6CAW8VTH4F1,2,Testing_CD_27_N,Dist,Testing_CD_27,27,R,R,CD,Testing,N,L,56,1836
A1ALU9NOW3R98V:3QFUFYSY9ZZ2Q31PWIX6CAW8VTH4F1,2,Testing_CB_14_R,Dist,Testing_CB_14,14,L,R,CB,Testing,R,B,57,1899
A1ALU9NOW3R98V:3QFUFYSY9ZZ2Q31PWIX6CAW8VTH4F1,2,Testing_CD_7_N,Dist,Testing_CD_7,7,R,R,CD,Testing,N,L,58,2052
A1ALU9NOW3R98V:3QFUFYSY9ZZ2Q31PWIX6CAW8VTH4F1,2,Testing_CB_32_R,Dist,Testing_CB_32,32,B,B,CB,Testing,R,B,59,2348
A1ALU9NOW3R98V:3QFUFYSY9ZZ2Q31PWIX6CAW8VTH4F1,2,Testing_CW_32_R,Dist,Testing_CW_32,32,L,R,CW,Testing,R,L,60,1730
A1ALU9NOW3R98V:3QFUFYSY9ZZ2Q31PWIX6CAW8VTH4F1,2,Testing_CW_5_N,Dist,Testing_CW_5,5,R,R,CW,Testing,N,L,61,7077
A1ALU9NOW3R98V:3QFUFYSY9ZZ2Q31PWIX6CAW8VTH4F1,2,Testing_CD_1_N,Dist,Testing_CD_1,1,B,B,CD,Testing,N,L,62,3799
A1ALU9NOW3R98V:3QFUFYSY9ZZ2Q31PWIX6CAW8VTH4F1,2,Testing_CD_32_R,Dist,Testing_CD_32,32,B,B,CD,Testing,R,L,63,2819
A1ALU9NOW3R98V:3QFUFYSY9ZZ2Q31PWIX6CAW8VTH4F1,2,Testing_CB_23_N,Dist,Testing_CB_23,23,R,R,CB,Testing,N,B,64,2902
A1ALU9NOW3R98V:3QFUFYSY9ZZ2Q31PWIX6CAW8VTH4F1,2,Testing_CB_8_R,Dist,Testing_CB_8,8,L,R,CB,Testing,R,B,65,2832
A1ALU9NOW3R98V:3QFUFYSY9ZZ2Q31PWIX6CAW8VTH4F1,2,Testing_CW_19_N,Dist,Testing_CW_19,19,B,B,CW,Testing,N,L,66,2231
A1ALU9NOW3R98V:3QFUFYSY9ZZ2Q31PWIX6CAW8VTH4F1,2,Testing_CW_44_R,Dist,Testing_CW_44,44,R,L,CW,Testing,R,L,67,1979
A1ALU9NOW3R98V:3QFUFYSY9ZZ2Q31PWIX6CAW8VTH4F1,2,Testing_CB_12_R,Dist,Testing_CB_12,12,B,B,CB,Testing,R,B,68,1903
A1ALU9NOW3R98V:3QFUFYSY9ZZ2Q31PWIX6CAW8VTH4F1,2,Testing_CB_2_R,Dist,Testing_CB_2,2,R,L,CB,Testing,R,B,69,2391
A1ALU9NOW3R98V:3QFUFYSY9ZZ2Q31PWIX6CAW8VTH4F1,2,Testing_CD_15_N,Dist,Testing_CD_15,15,L,L,CD,Testing,N,L,70,1477
A1ALU9NOW3R98V:3QFUFYSY9ZZ2Q31PWIX6CAW8VTH4F1,2,Testing_CB_11_N,Dist,Testing_CB_11,11,B,B,CB,Testing,N,B,71,1855
A1ALU9NOW3R98V:3QFUFYSY9ZZ2Q31PWIX6CAW8VTH4F1,2,Testing_CW_25_N,Dist,Testing_CW_25,25,L,L,CW,Testing,N,L,72,1846
A1ALU9NOW3R98V:3QFUFYSY9ZZ2Q31PWIX6CAW8VTH4F1,2,Testing_CD_35_N,Dist,Testing_CD_35,35,R,R,CD,Testing,N,L,73,1850
A1ALU9NOW3R98V:3QFUFYSY9ZZ2Q31PWIX6CAW8VTH4F1,2,Testing_CB_1_N,Dist,Testing_CB_1,1,B,B,CB,Testing,N,B,74,2487
A1ALU9NOW3R98V:3QFUFYSY9ZZ2Q31PWIX6CAW8VTH4F1,2,Testing_CB_44_R,Dist,Testing_CB_44,44,B,B,CB,Testing,R,B,75,2090
A1ALU9NOW3R98V:3QFUFYSY9ZZ2Q31PWIX6CAW8VTH4F1,2,Testing_CW_13_N,Dist,Testing_CW_13,13,R,R,CW,Testing,N,L,76,2909
A1ALU9NOW3R98V:3QFUFYSY9ZZ2Q31PWIX6CAW8VTH4F1,2,Testing_CB_28_R,Dist,Testing_CB_28,28,L,R,CB,Testing,R,B,77,1057
A1ALU9NOW3R98V:3QFUFYSY9ZZ2Q31PWIX6CAW8VTH4F1,2,Testing_CW_21_N,Dist,Testing_CW_21,21,B,B,CW,Testing,N,L,78,2889
A1ALU9NOW3R98V:3QFUFYSY9ZZ2Q31PWIX6CAW8VTH4F1,2,Testing_CD_49_N,Dist,Testing_CD_49,49,R,R,CD,Testing,N,L,79,1986
A1ALU9NOW3R98V:3QFUFYSY9ZZ2Q31PWIX6CAW8VTH4F1,2,Testing_CW_33_N,Dist,Testing_CW_33,33,B,B,CW,Testing,N,L,80,1432
A1ALU9NOW3R98V:3QFUFYSY9ZZ2Q31PWIX6CAW8VTH4F1,2,Testing_CB_9_N,Dist,Testing_CB_9,9,L,L,CB,Testing,N,B,81,1720
A1ALU9NOW3R98V:3QFUFYSY9ZZ2Q31PWIX6CAW8VTH4F1,2,Testing_CB_16_R,Dist,Testing_CB_16,16,R,L,CB,Testing,R,B,82,2062
A1ALU9NOW3R98V:3QFUFYSY9ZZ2Q31PWIX6CAW8VTH4F1,2,Testing_CD_3_N,Dist,Testing_CD_3,3,B,B,CD,Testing,N,L,83,2124
A1ALU9NOW3R98V:3QFUFYSY9ZZ2Q31PWIX6CAW8VTH4F1,2,Testing_CW_4_R,Dist,Testing_CW_4,4,R,L,CW,Testing,R,L,84,2192
A1ALU9NOW3R98V:3QFUFYSY9ZZ2Q31PWIX6CAW8VTH4F1,2,Testing_CD_44_R,Dist,Testing_CD_44,44,L,R,CD,Testing,R,L,85,2816
A1ALU9NOW3R98V:3QFUFYSY9ZZ2Q31PWIX6CAW8VTH4F1,2,Testing_CB_7_N,Dist,Testing_CB_7,7,B,B,CB,Testing,N,B,86,3410
A1ALU9NOW3R98V:3QFUFYSY9ZZ2Q31PWIX6CAW8VTH4F1,2,Testing_CW_37_N,Dist,Testing_CW_37,37,R,R,CW,Testing,N,L,87,3443
A1ALU9NOW3R98V:3QFUFYSY9ZZ2Q31PWIX6CAW8VTH4F1,2,Testing_CW_26_R,Dist,Testing_CW_26,26,L,R,CW,Testing,R,L,88,6747
A1ALU9NOW3R98V:3QFUFYSY9ZZ2Q31PWIX6CAW8VTH4F1,2,Testing_CB_30_R,Dist,Testing_CB_30,30,R,L,CB,Testing,R,B,89,5056
A1ALU9NOW3R98V:3QFUFYSY9ZZ2Q31PWIX6CAW8VTH4F1,2,Testing_CB_20_R,Dist,Testing_CB_20,20,R,L,CB,Testing,R,B,90,18705
A1ALU9NOW3R98V:3QFUFYSY9ZZ2Q31PWIX6CAW8VTH4F1,2,Testing_CD_16_R,Dist,Testing_CD_16,16,B,B,CD,Testing,R,L,91,1495
A1ALU9NOW3R98V:3QFUFYSY9ZZ2Q31PWIX6CAW8VTH4F1,2,Testing_CD_37_N,Dist,Testing_CD_37,37,R,R,CD,Testing,N,L,92,2527
A1ALU9NOW3R98V:3QFUFYSY9ZZ2Q31PWIX6CAW8VTH4F1,2,Testing_CB_37_N,Dist,Testing_CB_37,37,L,L,CB,Testing,N,B,93,2218
A1ALU9NOW3R98V:3QFUFYSY9ZZ2Q31PWIX6CAW8VTH4F1,2,Testing_CB_13_N,Dist,Testing_CB_13,13,B,B,CB,Testing,N,B,94,3282
A1ALU9NOW3R98V:3QFUFYSY9ZZ2Q31PWIX6CAW8VTH4F1,2,Testing_CW_8_R,Dist,Testing_CW_8,8,B,B,CW,Testing,R,L,95,2015
A1ALU9NOW3R98V:3QFUFYSY9ZZ2Q31PWIX6CAW8VTH4F1,2,Testing_CW_31_N,Dist,Testing_CW_31,31,R,R,CW,Testing,N,L,96,1167
A1ALU9NOW3R98V:3QFUFYSY9ZZ2Q31PWIX6CAW8VTH4F1,2,Testing_CB_33_N,Dist,Testing_CB_33,33,R,R,CB,Testing,N,B,97,1724
A1ALU9NOW3R98V:3QFUFYSY9ZZ2Q31PWIX6CAW8VTH4F1,2,Testing_CD_39_N,Dist,Testing_CD_39,39,B,B,CD,Testing,N,L,98,2526
A1ALU9NOW3R98V:3QFUFYSY9ZZ2Q31PWIX6CAW8VTH4F1,2,Testing_CD_30_R,Dist,Testing_CD_30,30,L,R,CD,Testing,R,L,99,3091
A1ALU9NOW3R98V:3QFUFYSY9ZZ2Q31PWIX6CAW8VTH4F1,2,Testing_CB_26_R,Dist,Testing_CB_26,26,R,L,CB,Testing,R,B,100,3110
A1ALU9NOW3R98V:3QFUFYSY9ZZ2Q31PWIX6CAW8VTH4F1,2,Testing_CD_46_R,Dist,Testing_CD_46,46,B,B,CD,Testing,R,L,101,2290
A1ALU9NOW3R98V:3QFUFYSY9ZZ2Q31PWIX6CAW8VTH4F1,2,Testing_CD_40_R,Dist,Testing_CD_40,40,R,L,CD,Testing,R,L,102,2538
A1ALU9NOW3R98V:3QFUFYSY9ZZ2Q31PWIX6CAW8VTH4F1,2,Testing_CW_35_N,Dist,Testing_CW_35,35,L,L,CW,Testing,N,L,103,2813
A1ALU9NOW3R98V:3QFUFYSY9ZZ2Q31PWIX6CAW8VTH4F1,2,Testing_CD_28_R,Dist,Testing_CD_28,28,B,B,CD,Testing,R,L,104,3091
A1ALU9NOW3R98V:3QFUFYSY9ZZ2Q31PWIX6CAW8VTH4F1,2,Testing_CW_7_N,Dist,Testing_CW_7,7,R,R,CW,Testing,N,L,105,3349
A1ALU9NOW3R98V:3QFUFYSY9ZZ2Q31PWIX6CAW8VTH4F1,2,Testing_CW_23_N,Dist,Testing_CW_23,23,B,B,CW,Testing,N,L,106,2838
A1ALU9NOW3R98V:3QFUFYSY9ZZ2Q31PWIX6CAW8VTH4F1,2,Testing_CB_17_N,Dist,Testing_CB_17,17,R,R,CB,Testing,N,B,107,8796
A1ALU9NOW3R98V:3QFUFYSY9ZZ2Q31PWIX6CAW8VTH4F1,2,Testing_CD_0_R,Dist,Testing_CD_0,0,B,B,CD,Testing,R,L,108,3267
A1ALU9NOW3R98V:3QFUFYSY9ZZ2Q31PWIX6CAW8VTH4F1,2,Testing_CW_1_N,Dist,Testing_CW_1,1,L,L,CW,Testing,N,L,109,3658
A1ALU9NOW3R98V:3QFUFYSY9ZZ2Q31PWIX6CAW8VTH4F1,2,Testing_CD_33_N,Dist,Testing_CD_33,33,R,R,CD,Testing,N,L,110,2163
A1ALU9NOW3R98V:3QFUFYSY9ZZ2Q31PWIX6CAW8VTH4F1,2,Testing_CB_3_N,Dist,Testing_CB_3,3,B,B,CB,Testing,N,B,111,1860
A1ALU9NOW3R98V:3QFUFYSY9ZZ2Q31PWIX6CAW8VTH4F1,2,Testing_CW_41_N,Dist,Testing_CW_41,41,R,R,CW,Testing,N,L,112,2006
A1ALU9NOW3R98V:3QFUFYSY9ZZ2Q31PWIX6CAW8VTH4F1,2,Testing_CB_21_N,Dist,Testing_CB_21,21,L,L,CB,Testing,N,B,113,1371
A1ALU9NOW3R98V:3QFUFYSY9ZZ2Q31PWIX6CAW8VTH4F1,2,Testing_CD_38_R,Dist,Testing_CD_38,38,B,B,CD,Testing,R,L,114,1294
A1ALU9NOW3R98V:3QFUFYSY9ZZ2Q31PWIX6CAW8VTH4F1,2,Testing_CW_45_N,Dist,Testing_CW_45,45,R,R,CW,Testing,N,L,115,1463
A1ALU9NOW3R98V:3QFUFYSY9ZZ2Q31PWIX6CAW8VTH4F1,2,Testing_CD_4_R,Dist,Testing_CD_4,4,B,B,CD,Testing,R,L,116,1763
A1ALU9NOW3R98V:3QFUFYSY9ZZ2Q31PWIX6CAW8VTH4F1,2,Testing_CW_28_R,Dist,Testing_CW_28,28,B,B,CW,Testing,R,L,117,1926
A1ALU9NOW3R98V:3QFUFYSY9ZZ2Q31PWIX6CAW8VTH4F1,2,Testing_CW_16_R,Dist,Testing_CW_16,16,R,L,CW,Testing,R,L,118,1827
A1ALU9NOW3R98V:3QFUFYSY9ZZ2Q31PWIX6CAW8VTH4F1,2,Testing_CD_22_R,Dist,Testing_CD_22,22,L,R,CD,Testing,R,L,119,1402
A1ALU9NOW3R98V:3QFUFYSY9ZZ2Q31PWIX6CAW8VTH4F1,2,Testing_CD_42_R,Dist,Testing_CD_42,42,B,B,CD,Testing,R,L,120,1482
A1ALU9NOW3R98V:3QFUFYSY9ZZ2Q31PWIX6CAW8VTH4F1,2,Testing_CW_14_R,Dist,Testing_CW_14,14,R,L,CW,Testing,R,L,121,1527
A1ALU9NOW3R98V:3QFUFYSY9ZZ2Q31PWIX6CAW8VTH4F1,2,Testing_CD_19_N,Dist,Testing_CD_19,19,B,B,CD,Testing,N,L,122,2421
A1ALU9NOW3R98V:3QFUFYSY9ZZ2Q31PWIX6CAW8VTH4F1,2,Testing_CD_14_R,Dist,Testing_CD_14,14,R,L,CD,Testing,R,L,123,2050
A1ALU9NOW3R98V:3QFUFYSY9ZZ2Q31PWIX6CAW8VTH4F1,2,Testing_CW_15_N,Dist,Testing_CW_15,15,L,L,CW,Testing,N,L,124,1373
A1ALU9NOW3R98V:3QFUFYSY9ZZ2Q31PWIX6CAW8VTH4F1,2,Testing_CW_48_R,Dist,Testing_CW_48,48,B,B,CW,Testing,R,L,125,2253
A1ALU9NOW3R98V:3QFUFYSY9ZZ2Q31PWIX6CAW8VTH4F1,2,Testing_CD_9_N,Dist,Testing_CD_9,9,R,R,CD,Testing,N,L,126,7613
A1ALU9NOW3R98V:3QFUFYSY9ZZ2Q31PWIX6CAW8VTH4F1,2,Testing_CB_0_R,Dist,Testing_CB_0,0,R,L,CB,Testing,R,B,127,21789
A1ALU9NOW3R98V:3QFUFYSY9ZZ2Q31PWIX6CAW8VTH4F1,2,Testing_CW_39_N,Dist,Testing_CW_39,39,L,L,CW,Testing,N,L,128,7361
A1ALU9NOW3R98V:3QFUFYSY9ZZ2Q31PWIX6CAW8VTH4F1,2,Testing_CW_6_R,Dist,Testing_CW_6,6,R,L,CW,Testing,R,L,129,10351
A1ALU9NOW3R98V:3QFUFYSY9ZZ2Q31PWIX6CAW8VTH4F1,2,Testing_CB_39_N,Dist,Testing_CB_39,39,B,B,CB,Testing,N,B,130,4681
A1ALU9NOW3R98V:3QFUFYSY9ZZ2Q31PWIX6CAW8VTH4F1,2,Testing_CW_34_R,Dist,Testing_CW_34,34,R,L,CW,Testing,R,L,131,8370
A1ALU9NOW3R98V:3QFUFYSY9ZZ2Q31PWIX6CAW8VTH4F1,2,Testing_CB_4_R,Dist,Testing_CB_4,4,B,B,CB,Testing,R,B,132,6147
A1ALU9NOW3R98V:3QFUFYSY9ZZ2Q31PWIX6CAW8VTH4F1,2,Testing_CW_43_N,Dist,Testing_CW_43,43,R,R,CW,Testing,N,L,133,4064
A1ALU9NOW3R98V:3QFUFYSY9ZZ2Q31PWIX6CAW8VTH4F1,2,Testing_CB_36_R,Dist,Testing_CB_36,36,R,L,CB,Testing,R,B,134,9242
A1ALU9NOW3R98V:3QFUFYSY9ZZ2Q31PWIX6CAW8VTH4F1,2,Testing_CW_20_R,Dist,Testing_CW_20,20,R,L,CW,Testing,R,L,135,1581
A1ALU9NOW3R98V:3QFUFYSY9ZZ2Q31PWIX6CAW8VTH4F1,2,Testing_CW_27_N,Dist,Testing_CW_27,27,B,B,CW,Testing,N,L,136,4514
A1ALU9NOW3R98V:3QFUFYSY9ZZ2Q31PWIX6CAW8VTH4F1,2,Testing_CW_29_N,Dist,Testing_CW_29,29,R,R,CW,Testing,N,L,137,2160
A1ALU9NOW3R98V:3QFUFYSY9ZZ2Q31PWIX6CAW8VTH4F1,2,Testing_CD_8_R,Dist,Testing_CD_8,8,B,B,CD,Testing,R,L,138,2114
A1ALU9NOW3R98V:3QFUFYSY9ZZ2Q31PWIX6CAW8VTH4F1,2,Testing_CD_23_N,Dist,Testing_CD_23,23,R,R,CD,Testing,N,L,139,2742
A1ALU9NOW3R98V:3QFUFYSY9ZZ2Q31PWIX6CAW8VTH4F1,2,Testing_CW_9_N,Dist,Testing_CW_9,9,B,B,CW,Testing,N,L,140,6752
A1ALU9NOW3R98V:3QFUFYSY9ZZ2Q31PWIX6CAW8VTH4F1,2,Testing_CD_26_R,Dist,Testing_CD_26,26,R,L,CD,Testing,R,L,141,3956
A1ALU9NOW3R98V:3QFUFYSY9ZZ2Q31PWIX6CAW8VTH4F1,2,Testing_CB_48_R,Dist,Testing_CB_48,48,L,R,CB,Testing,R,B,142,4850
A1ALU9NOW3R98V:3QFUFYSY9ZZ2Q31PWIX6CAW8VTH4F1,2,Testing_CD_34_R,Dist,Testing_CD_34,34,B,B,CD,Testing,R,L,143,2204
A1ALU9NOW3R98V:3QFUFYSY9ZZ2Q31PWIX6CAW8VTH4F1,2,Testing_CD_10_R,Dist,Testing_CD_10,10,R,L,CD,Testing,R,L,144,14213
A1ALU9NOW3R98V:3QFUFYSY9ZZ2Q31PWIX6CAW8VTH4F1,2,Testing_CB_43_N,Dist,Testing_CB_43,43,R,R,CB,Testing,N,B,145,10837
A1ALU9NOW3R98V:3QFUFYSY9ZZ2Q31PWIX6CAW8VTH4F1,2,Testing_CB_18_R,Dist,Testing_CB_18,18,L,R,CB,Testing,R,B,146,2449
A1ALU9NOW3R98V:3QFUFYSY9ZZ2Q31PWIX6CAW8VTH4F1,2,Testing_CW_2_R,Dist,Testing_CW_2,2,B,B,CW,Testing,R,L,147,3331
A1ALU9NOW3R98V:3QFUFYSY9ZZ2Q31PWIX6CAW8VTH4F1,2,Testing_CB_46_R,Dist,Testing_CB_46,46,R,L,CB,Testing,R,B,148,2514
A1ALU9NOW3R98V:3QFUFYSY9ZZ2Q31PWIX6CAW8VTH4F1,2,Testing_CD_11_N,Dist,Testing_CD_11,11,B,B,CD,Testing,N,L,149,5762
A1AREBIHWPXTU3:3WLEIWSYHP1C1LD8NU2IMGBNRUY2H1,3,Learning_IB_5_R,Dist,Learning_IB_5,5,R,L,IB,Learning,R,L,0,2989
A1AREBIHWPXTU3:3WLEIWSYHP1C1LD8NU2IMGBNRUY2H1,3,Learning_CD_8_N,Dist,Learning_CD_8,8,L,L,CD,Learning,N,L,1,5412
A1AREBIHWPXTU3:3WLEIWSYHP1C1LD8NU2IMGBNRUY2H1,3,Learning_CD_1_R,Dist,Learning_CD_1,1,B,B,CD,Learning,R,L,2,3375
A1AREBIHWPXTU3:3WLEIWSYHP1C1LD8NU2IMGBNRUY2H1,3,Learning_IB_0_N,Dist,Learning_IB_0,0,L,L,IB,Learning,N,L,3,184729
A1AREBIHWPXTU3:3WLEIWSYHP1C1LD8NU2IMGBNRUY2H1,3,Learning_CD_14_N,Dist,Learning_CD_14,14,R,R,CD,Learning,N,L,4,2502
A1AREBIHWPXTU3:3WLEIWSYHP1C1LD8NU2IMGBNRUY2H1,3,Learning_CD_11_R,Dist,Learning_CD_11,11,L,R,CD,Learning,R,L,5,4178
A1AREBIHWPXTU3:3WLEIWSYHP1C1LD8NU2IMGBNRUY2H1,3,Learning_CW_2_N,Dist,Learning_CW_2,2,B,B,CW,Learning,N,L,6,1238
A1AREBIHWPXTU3:3WLEIWSYHP1C1LD8NU2IMGBNRUY2H1,3,Learning_CD_12_N,Dist,Learning_CD_12,12,L,L,CD,Learning,N,L,7,149
A1AREBIHWPXTU3:3WLEIWSYHP1C1LD8NU2IMGBNRUY2H1,3,Learning_IB_1_R,Dist,Learning_IB_1,1,B,B,IB,Learning,R,L,8,740
A1AREBIHWPXTU3:3WLEIWSYHP1C1LD8NU2IMGBNRUY2H1,3,Learning_IB_3_R,Dist,Learning_IB_3,3,B,B,IB,Learning,R,L,9,661
A1AREBIHWPXTU3:3WLEIWSYHP1C1LD8NU2IMGBNRUY2H1,3,Learning_CD_6_N,Dist,Learning_CD_6,6,L,L,CD,Learning,N,L,10,379
A1AREBIHWPXTU3:3WLEIWSYHP1C1LD8NU2IMGBNRUY2H1,3,Learning_CD_9_R,Dist,Learning_CD_9,9,B,B,CD,Learning,R,L,11,657
A1AREBIHWPXTU3:3WLEIWSYHP1C1LD8NU2IMGBNRUY2H1,3,Learning_IB_6_N,Dist,Learning_IB_6,6,B,B,IB,Learning,N,L,12,2103
A1AREBIHWPXTU3:3WLEIWSYHP1C1LD8NU2IMGBNRUY2H1,3,Learning_CW_3_R,Dist,Learning_CW_3,3,R,L,CW,Learning,R,L,13,1858
A1AREBIHWPXTU3:3WLEIWSYHP1C1LD8NU2IMGBNRUY2H1,3,Learning_CD_5_R,Dist,Learning_CD_5,5,L,R,CD,Learning,R,L,14,1771
A1AREBIHWPXTU3:3WLEIWSYHP1C1LD8NU2IMGBNRUY2H1,3,Learning_CD_7_R,Dist,Learning_CD_7,7,B,B,CD,Learning,R,L,15,1659
A1AREBIHWPXTU3:3WLEIWSYHP1C1LD8NU2IMGBNRUY2H1,3,Learning_IB_2_N,Dist,Learning_IB_2,2,R,R,IB,Learning,N,L,16,1483
A1AREBIHWPXTU3:3WLEIWSYHP1C1LD8NU2IMGBNRUY2H1,3,Learning_CD_0_N,Dist,Learning_CD_0,0,R,R,CD,Learning,N,L,17,1174
A1AREBIHWPXTU3:3WLEIWSYHP1C1LD8NU2IMGBNRUY2H1,3,Learning_CW_0_N,Dist,Learning_CW_0,0,B,B,CW,Learning,N,L,18,981
A1AREBIHWPXTU3:3WLEIWSYHP1C1LD8NU2IMGBNRUY2H1,3,Learning_IB_4_N,Dist,Learning_IB_4,4,B,B,IB,Learning,N,L,19,1954
A1AREBIHWPXTU3:3WLEIWSYHP1C1LD8NU2IMGBNRUY2H1,3,Learning_IB_9_R,Dist,Learning_IB_9,9,B,B,IB,Learning,R,L,20,1282
A1AREBIHWPXTU3:3WLEIWSYHP1C1LD8NU2IMGBNRUY2H1,3,Learning_CW_1_R,Dist,Learning_CW_1,1,B,B,CW,Learning,R,L,21,1171
A1AREBIHWPXTU3:3WLEIWSYHP1C1LD8NU2IMGBNRUY2H1,3,Learning_CD_10_N,Dist,Learning_CD_10,10,B,B,CD,Learning,N,L,22,1570
A1AREBIHWPXTU3:3WLEIWSYHP1C1LD8NU2IMGBNRUY2H1,3,Learning_CD_13_R,Dist,Learning_CD_13,13,L,R,CD,Learning,R,L,23,119
A1AREBIHWPXTU3:3WLEIWSYHP1C1LD8NU2IMGBNRUY2H1,3,Learning_IB_7_R,Dist,Learning_IB_7,7,R,L,IB,Learning,R,L,24,1411
A1AREBIHWPXTU3:3WLEIWSYHP1C1LD8NU2IMGBNRUY2H1,3,Learning_CD_15_R,Dist,Learning_CD_15,15,L,R,CD,Learning,R,L,25,2127
A1AREBIHWPXTU3:3WLEIWSYHP1C1LD8NU2IMGBNRUY2H1,3,Learning_CD_4_N,Dist,Learning_CD_4,4,B,B,CD,Learning,N,L,26,397
A1AREBIHWPXTU3:3WLEIWSYHP1C1LD8NU2IMGBNRUY2H1,3,Learning_IB_8_N,Dist,Learning_IB_8,8,B,B,IB,Learning,N,L,27,555
A1AREBIHWPXTU3:3WLEIWSYHP1C1LD8NU2IMGBNRUY2H1,3,Learning_CD_3_R,Dist,Learning_CD_3,3,L,R,CD,Learning,R,L,28,896
A1AREBIHWPXTU3:3WLEIWSYHP1C1LD8NU2IMGBNRUY2H1,3,Learning_CD_2_N,Dist,Learning_CD_2,2,B,B,CD,Learning,N,L,29,2756
A1AREBIHWPXTU3:3WLEIWSYHP1C1LD8NU2IMGBNRUY2H1,3,Testing_CW_10_N,Dist,Testing_CW_10,10,B,B,CW,Testing,N,L,0,1709
A1AREBIHWPXTU3:3WLEIWSYHP1C1LD8NU2IMGBNRUY2H1,3,Testing_CD_16_N,Dist,Testing_CD_16,16,L,L,CD,Testing,N,L,1,1110
A1AREBIHWPXTU3:3WLEIWSYHP1C1LD8NU2IMGBNRUY2H1,3,Testing_CD_14_N,Dist,Testing_CD_14,14,B,B,CD,Testing,N,L,2,729
A1AREBIHWPXTU3:3WLEIWSYHP1C1LD8NU2IMGBNRUY2H1,3,Testing_CD_42_N,Dist,Testing_CD_42,42,L,L,CD,Testing,N,L,3,1006
A1AREBIHWPXTU3:3WLEIWSYHP1C1LD8NU2IMGBNRUY2H1,3,Testing_CW_44_N,Dist,Testing_CW_44,44,B,B,CW,Testing,N,L,4,818
