WID,Trial,WasFit,EmpLeft,EmpBal,EmpRight,ModLeft,ModBal,ModRight,LLH,HalfOrder
S153,CD_7_CC_N,Y,0,1,0,0.303647733054,0.143964953498,0.552387313448,-1.93818538751,second
S153,Bal_1_CB_N,Y,0,1,0,0.178731250859,0.721427306977,0.0998414421635,-0.326523658474,second
S153,Dist_2_CB_N,Y,0,1,0,0.866396403062,0.0883172347107,0.0452863622271,-2.42682000683,second
S153,Weight_2_BB_N,Y,1,0,0,0.735929031222,0.160106008592,0.103964960186,-0.306621589872,second
S153,CD_1_BB_N,Y,0,0,1,0.21208846082,0.180898989483,0.607012549696,-0.499205813184,second
S153,CW_2_BC_N,Y,1,0,0,0.690977457496,0.145550921968,0.163471620535,-0.369648078762,second
S153,Bal_4_CC_N,Y,0,1,0,0.301762109968,0.403665255413,0.294572634619,-0.907169320189,second
S153,Dist_5_CC_N,Y,1,0,0,0.425286298696,0.239013356366,0.335700344938,-0.854992692864,second
S153,Weight_3_BB_N,Y,1,0,0,0.702660261796,0.139313027701,0.158026710503,-0.352881773122,second
S153,CW_2_CB_N,Y,1,0,0,0.703752900647,0.111647765154,0.184599334199,-0.351327977836,second
S153,CW_2_BB_N,Y,1,0,0,0.746325521668,0.139313027701,0.114361450631,-0.292593417831,second
S153,Weight_5_CC_N,Y,0,1,0,0.406748751819,0.396299644139,0.196951604043,-0.925584676745,second
S153,CD_7_BB_N,Y,0,0,1,0.203771268464,0.168423200949,0.627805530587,-0.46552482514,second
S153,CB_1_BB_N,Y,1,0,0,0.661074300013,0.168423200949,0.170502499038,-0.413889039981,second
S153,Bal_4_BB_N,Y,0,1,0,0.0560000463667,0.903999904592,0.0400000490417,-0.10092602413,second
S153,CD_3_CB_N,Y,1,0,0,0.55020278089,0.137409865537,0.312387353573,-0.597468376178,second
S153,CW_5_CB_N,Y,1,0,0,0.763118503228,0.126837239166,0.110044257606,-0.270341947532,second
S153,Weight_5_CB_N,Y,0,1,0,0.399559276469,0.450537530381,0.14990319315,-0.797313897121,second
S153,Dist_3_BB_N,Y,0,1,0,0.363999994873,0.48399997481,0.152000030317,-0.72567042431,second
S153,CD_1_CB_N,Y,0,0,1,0.409727013756,0.170696174041,0.419576812203,-0.868508665657,second
