"N","S1","S2","S3","P1","P2","P3"
8,4,0,4,0.495166371984407,0.00916051656166261,0.495673111453934
8,4,1,3,0.601170812228954,0.0590716860738608,0.33975750169718
8,4,2,2,0.645534713228023,0.17735355043875,0.177111736333229
8,4,3,1,0.601374429626966,0.339743248740212,0.0588823216328162
8,4,4,0,0.495582486143359,0.495311849332769,0.0091056645238752
8,5,0,3,0.74036466092405,0.00820904332653034,0.251426295749421
8,5,1,2,0.817876361634999,0.0479527671602154,0.134170871204789
8,5,2,1,0.817981641953182,0.134154923022124,0.0478634350246962
8,5,3,0,0.74073756147327,0.251098834571489,0.00816360395524232
8,6,0,2,0.905135945796204,0.00596594778276722,0.0888981064210259
8,6,1,1,0.935092233122013,0.0324502931475048,0.0324574737304819
8,6,2,0,0.905355767961182,0.08870295146885,0.00594128056996599
8,7,0,1,0.977056762178899,0.00362638475910908,0.0193168530619913
8,7,1,0,0.977137678323235,0.0192452513551558,0.0036170703216099
8,8,0,0,0.99612978438598,0.00193393278143295,0.00193628283258616
9,0,0,9,0.000976632425960761,0.000981130863868043,0.998042236710239
9,0,1,8,0.00185628544225565,0.010673879262331,0.987469835295434
9,0,2,7,0.00319933716747052,0.0543417922557362,0.942458870576807
9,0,3,6,0.00473140788824237,0.17082905587252,0.824439536239231
9,0,4,5,0.00579755101640176,0.374827815256641,0.619374633726965
9,0,5,4,0.00579650360919815,0.61997267033451,0.374230826056299
9,0,6,3,0.00473015869780344,0.824838128430261,0.170431712871927
9,0,7,2,0.00320080159719332,0.942627480738414,0.0541717176644061
9,0,8,1,0.00185981778765288,0.987508781371118,0.0106314008412494
9,0,9,0,0.000979403575560367,0.99804424410551,0.000976352318997499
9,1,0,8,0.0106338361551619,0.00186314991955302,0.987503013925309
9,1,1,7,0.0184164472035734,0.0184707629490929,0.963112789847338
9,1,2,6,0.028759744926916,0.0852305735780108,0.886009681495073
9,1,3,5,0.038391076883178,0.241900460321131,0.719708462795693
9,1,4,4,0.042411785272676,0.479091579566616,0.478496635160693
9,1,5,3,0.0383875198354429,0.720183831519628,0.241428648644932
9,1,6,2,0.0287713743192258,0.886232029843546,0.0849965958372289
9,1,7,1,0.0184447278375147,0.963150936604191,0.0184043355582985
9,1,8,0,0.0106600948861508,0.987485242091683,0.00185466302218994
9,2,0,7,0.0541816257116797,0.00320441194301053,0.942613962345311
9,2,1,6,0.0850404754391015,0.0287948801887736,0.886164644372129
9,2,2,5,0.119784323164429,0.119889725085232,0.760325951750343
9,2,3,4,0.144065133774871,0.306586768051948,0.549348098173187
9,2,4,3,0.144066600722882,0.549875267832343,0.306058131444782
9,2,5,2,0.119824994142529,0.760596247191985,0.119578758665491
9,2,6,1,0.0851409444263188,0.886165906561404,0.0286931490122796
9,2,7,0,0.0542913625495042,0.942519439388925,0.00318919806157325
9,3,0,6,0.170455333936652,0.00473375498703086,0.824810911076314
9,3,1,5,0.241520264043577,0.0384050055944592,0.720074730361951
9,3,2,4,0.306411098184057,0.144099954276312,0.549488947539617
9,3,3,3,0.333479637527373,0.333526064862584,0.332994297610053
9,3,4,2,0.306489242388805,0.549811095722629,0.143699661888552
9,3,5,1,0.241725058212835,0.720025915170343,0.0382490266168089
9,3,6,0,0.170715942871207,0.824578163475267,0.00470589365352495
9,4,0,5,0.374267232352745,0.00579870471685205,0.619934062930409
9,4,1,4,0.478616334219604,0.042417490742112,0.478966175038289
9,4,2,3,0.549699597964462,0.144078011243359,0.306222390792186
9,4,3,2,0.549776275221199,0.306500652909291,0.143723071869517
9,4,4,1,0.478877506741792,0.478883212211227,0.0422392810469875
9,4,5,0,0.374665404267017,0.619575154935817,0.0057594407971707
9,5,0,4,0.619412087430602,0.00579745037063202,0.374790462198763
9,5,1,3,0.719803635242071,0.0383912654998715,0.241805099258057
9,5,2,2,0.760490845271182,0.119830612433169,0.119678542295652
9,5,3,1,0.720011986459065,0.241728803877272,0.0382592096636627
9,5,4,0,0.619837808857969,0.374404265527855,0.00575792561417266
9,6,0,3,0.824464406494399,0.00473082713619714,0.170804766369401
9,6,1,2,0.88604193170464,0.0287733577221927,0.0851847105731709
9,6,2,1,0.886130771299546,0.085142927829286,0.0287263008711698
9,6,3,0,0.82478931148272,0.17050785287098,0.00470283564629801
9,7,0,2,0.942467314194348,0.00320108786477466,0.0543315979408805
9,7,1,1,0.963096620858667,0.0184452941373107,0.0184580850040213
9,7,2,0,0.942631485319853,0.0541806910157243,0.00318782366442566
9,8,0,1,0.987468738263929,0.00185988455865585,0.0106713771774152
9,8,1,0,0.987521568062071,0.010623299038286,0.00185513289964312
9,9,0,0,0.998056538831903,0.000971005470210041,0.000972455697888081
10,0,0,10,0.000490136183403661,0.000492628417794708,0.999017235398907
10,0,1,9,0.000945020348822273,0.0058398203010981,0.993215159350114
10,0,2,8,0.0016875260844154,0.0325997932206844,0.965712680694915
10,0,3,7,0.00264760185103042,0.112878610509541,0.884473787639432
10,0,4,6,0.0035147122424185,0.27346352222109,0.723021765536514
10,0,5,5,0.0038698785051335,0.498393749118045,0.497736372376825
10,0,6,4,0.0035133122630587,0.723570276427196,0.272916411309771
10,0,7,3,0.00264677424106404,0.88478693846846,0.112566287290481
10,0,8,2,0.0016887359204395,0.965828502532965,0.032482761546609
10,0,9,1,0.000947235206511677,0.993238936697075,0.00581382809644931
10,0,10,0,0.00049163208342792,0.999018372285152,0.000489995631525032
10,1,0,9,0.00581519514133586,0.00094921487218367,0.993235589986515
10,1,1,8,0.0102934840456653,0.0103307850463548,0.979375730908023
10,1,2,7,0.0167852381993759,0.052687276667267,0.930527485133395
10,1,3,6,0.0239530933171359,0.16600249780852,0.810044408874337
10,1,4,5,0.0288549627333219,0.365298787496895,0.605846249769781
10,1,5,4,0.0288508309092128,0.60644473460623,0.364704434484554
10,1,6,3,0.0239495241885811,0.810441434685473,0.16560904112594
10,1,7,2,0.0167955093229906,0.930684914675889,0.0525195760011572
10,1,8,1,0.0103133224147483,0.979397642609171,0.0102890349761244
10,1,9,0,0.00583089587025371,0.99322461915191,0.00094448497787145
10,2,0,8,0.0324889848871604,0.00169100376713622,0.965820011345714
10,2,1,7,0.0525380792293415,0.0168127282372783,0.930649192533415
10,2,2,6,0.0778783346603525,0.0779745455596964,0.844147119779951
10,2,3,5,0.100774510982919,0.222798534064065,0.676426954953014
10,2,4,4,0.110203244681644,0.445192163728141,0.444604591590198
10,2,5,3,0.100772139678218,0.676891120683316,0.222336739638463
10,2,6,2,0.0779175145621845,0.844334669286233,0.0777478161515836
10,2,7,1,0.0526181369472362,0.930632993870142,0.0167488691826563
10,2,8,0,0.0325630324362752,0.965754271198953,0.00168269636478183
10,3,0,7,0.112583121620455,0.00264937370609173,0.884767504673447
10,3,1,6,0.165654370453728,0.023965348551689,0.810380280994579
10,3,2,5,0.222606112265586,0.100811275068948,0.676582612665479
10,3,3,4,0.261365357083305,0.261426630559948,0.477208012356744
10,3,4,3,0.26137517704984,0.4777596519256,0.260865171024558
10,3,5,2,0.222692807679022,0.676824529689004,0.100482662631987
10,3,6,1,0.165843326924023,0.810298088164084,0.0238585849118891
10,3,7,0,0.112784492130945,0.884582361801362,0.00263314606768735
10,4,0,6,0.272946416665053,0.00351555912030908,0.723538024214652
10,4,1,5,0.364776596464569,0.0288599834699407,0.606363420065498
10,4,2,4,0.444951636479985,0.110215795970931,0.444832567549093
10,4,3,3,0.477698378448947,0.261391912102192,0.260909709448844
10,4,4,2,0.445070334852597,0.44508288614188,0.109846779005532
10,4,5,1,0.3650641991584,0.606219298828467,0.0287165020131398
10,4,6,0,0.273300716897055,0.7232096240211,0.00348965908186086
10,5,0,5,0.497773222450798,0.00387061766111256,0.498356159888083
10,5,1,4,0.605922543573907,0.0288544826630371,0.365222973763057
10,5,2,3,0.676698698884829,0.100779442864523,0.222521858250644
10,5,3,2,0.676787765602965,0.222700110865322,0.100512123531707
10,5,4,1,0.606214278091846,0.365067850912221,0.0287178709959331
10,5,5,0,0.498211789868824,0.497948085817349,0.0038401243138196
10,6,0,4,0.723053170871145,0.00351397576167678,0.273432853367179
10,6,1,3,0.810093307330689,0.0239521465672769,0.165954546102038
10,6,2,2,0.84423845838689,0.0779214479571617,0.0778400936559501
10,6,3,1,0.810285832929538,0.165845949302719,0.0238682177677464
10,6,4,0,0.723454480898927,0.27305776507456,0.00348775402651379
10,7,0,3,0.884491449579374,0.00264716300257389,0.112861387418057
10,7,1,2,0.93053571723793,0.0167966617141271,0.0526676210479451
10,7,2,1,0.930605503832211,0.0526192893383714,0.0167752068294209
10,7,3,0,0.88475809707573,0.112611020533374,0.00263088239090008
10,8,0,2,0.965717694199429,0.00168887418208941,0.0325934316184827
10,8,1,1,0.979360341608439,0.0103135956559793,0.0103260627355819
10,8,2,0,0.965834878211909,0.0324830941834757,0.00168202760461558
10,9,0,1,0.993214311537277,0.000947262872283616,0.00583842559043933
10,9,1,0,0.993247831020094,0.00580731827359372,0.00094485070631216
10,10,0,0,0.999025599945193,0.00048677375159762,0.000487626303209256
11,0,0,11,0.000245746387316853,0.000247106944906891,0.999507146667721
11,0,1,10,0.000478690049946252,0.0031699384695207,0.996351371480595
11,0,2,9,0.00087868517217246,0.0192574197250228,0.979863895102834
11,0,3,8,0.00144727487225678,0.0728710796638862,0.925681645463878
11,0,4,7,0.00205715063457026,0.193487362623338,0.804455486742131
11,0,5,6,0.00246494318034654,0.386481170478134,0.611053886341557
11,0,6,5,0.00246428566995175,0.611711261851472,0.385824452478612
11,0,7,4,0.0020559003439905,0.804925453661305,0.193018645994744
11,0,8,3,0.00144684474525285,0.925916294723595,0.072636860531173
11,0,9,2,0.000879613174599862,0.979941003476725,0.0191793833487046
11,0,10,1,0.000480035296835204,0.996365628194272,0.00315433650895589
11,0,11,0,0.000246542061391768,0.999507788625082,0.000245669313471596
11,1,0,10,0.00315516554178282,0.000481189332227115,0.996363645126053
11,1,1,9,0.00567914792752974,0.00570381842353703,0.988617033648945
11,1,2,8,0.00958467040428033,0.0318767419542595,0.95853858764146
11,1,3,7,0.0144577213351548,0.110534475464393,0.875007803200478
11,1,4,6,0.0187672123114113,0.268276171732751,0.712956615955832
11,1,5,5,0.020515568703672,0.490072858403417,0.489411572892908
11,1,6,4,0.01876111355607,0.713510540816438,0.267728345627487
11,1,7,3,0.0144554237889082,0.875321692574412,0.110222883636706
11,1,8,2,0.00959324046913031,0.95864645235262,0.0317603071782477
11,1,9,1,0.00569248739181237,0.988629497530779,0.00567801507741905
11,1,10,0,0.00316432161173448,0.996357116079439,0.000478562308890423
11,2,0,9,0.0191835589348478,0.000880984251274413,0.979935456813894
11,2,1,8,0.0317657304949575,0.00960509526197354,0.95862917424308
11,2,2,7,0.0490771054908803,0.0491588006734692,0.901764093835662
11,2,3,6,0.0675563898720062,0.155593769500711,0.77684984062728
11,2,4,5,0.0799640413798275,0.34443254257642,0.575603416043752
11,2,5,4,0.0799554810194279,0.57617858033526,0.343865938645311
11,2,6,3,0.067553429427292,0.777224047056418,0.155222523516287
11,2,7,2,0.0491130325202564,0.901885094850274,0.0490018726294824
11,2,8,1,0.031826080719175,0.95860764591039,0.00956627337044504
11,2,9,0,0.0192316714008154,0.979891810885893,0.000876517713307402
11,3,0,8,0.0726494972937024,0.00144856550160976,0.925901937204704
11,3,1,7,0.110238444906704,0.0144679132113896,0.875293641881926
11,3,2,6,0.155403147408297,0.067592059583991,0.777004793007712
11,3,3,5,0.194958045854633,0.195029385278488,0.610012568866884
11,3,4,4,0.211014856134594,0.394814171379353,0.394170972486048
11,3,5,3,0.194965104904203,0.610508655117918,0.194526239977884
11,3,6,2,0.155492057692394,0.777160965404796,0.0673469769028098
11,3,7,1,0.110400477929834,0.875200184462333,0.014399337607853
11,3,8,0,0.0727974003064273,0.925763103375552,0.00143949631803555
11,4,0,7,0.193044197882796,0.00205775243350379,0.80489804968373
11,4,1,6,0.2677581182566,0.0187713705755214,0.713470511167872
11,4,2,5,0.344146609437691,0.0799765155234991,0.575876875038812
11,4,3,4,0.394724997099501,0.211035646374016,0.394239356526489
11,4,4,3,0.394748088178778,0.394768878418198,0.21048303340303
11,4,5,2,0.344289709818148,0.576056782081053,0.0796535081008015
11,4,6,1,0.268044216453791,0.713288842556927,0.0186669409892761
11,4,7,0,0.193340477728795,0.804617811350944,0.00204171092028914
11,5,0,6,0.385860739841368,0.00246546223876863,0.611673797919872
11,5,1,5,0.48945119423204,0.0205186428894467,0.490030162878518
11,5,2,4,0.575892647196514,0.0799631660842386,0.344144186719229
11,5,3,3,0.610437315694046,0.19497535165726,0.194587332648677
11,5,4,2,0.576044307937369,0.344297394882952,0.0796582971796593
11,5,5,1,0.489798406252861,0.489801480438636,0.0204001133085078
11,5,6,0,0.386279186424469,0.611276912083939,0.00244390149160006
11,6,0,5,0.611090831214694,0.00246485066726188,0.386444318118042
11,6,1,4,0.712992487340289,0.0187639021096952,0.268243610550013
11,6,2,3,0.777033424964001,0.0675590062445453,0.155407568791452
11,6,3,2,0.777125295692813,0.155497634509647,0.0673770697975401
11,6,4,1,0.71328468429282,0.268047005007416,0.0186683106997609
11,6,5,0,0.611532803791063,0.386024005950086,0.00244319025885092
11,7,0,4,0.804482288920734,0.0020563266550841,0.193461384424181
11,7,1,3,0.875025662016699,0.0144571070413042,0.110517230941996
11,7,2,2,0.901803399667676,0.0491155572675662,0.0490810430647588
11,7,3,1,0.875189992586075,0.110402161182231,0.0144078462316914
11,7,4,0,0.804837818739221,0.193122168882018,0.00204001237876205
11,8,0,3,0.92569471235339,0.00144705080651707,0.0728582368400936
11,8,1,2,0.958535440893321,0.00959385068041047,0.0318707084262702
11,8,2,1,0.958587221052688,0.0318266909304552,0.00958608801685783
11,8,3,0,0.925903090148691,0.0726589106992743,0.00143799915203579
11,9,0,2,0.979867142686522,0.000879675712408068,0.019253181601071
11,9,1,1,0.98860482703476,0.00569261086078983,0.00570256210444899
11,9,2,0,0.979947716525023,0.0191760239094409,0.000876259565537557
11,10,0,1,0.996350855266472,0.000480046282346428,0.00316909845118232
11,10,1,0,0.996371637695047,0.00314954573826753,0.000478816566685748
11,11,0,0,0.999511980672843,0.00024376762322205,0.000244251703934942
12,0,0,12,0.000123136213833153,0.000123869862719043,0.999752993923594
12,0,1,11,0.000241603849052459,0.00170945089592125,0.998048945255065
12,0,2,10,0.000453036154007597,0.0112290453508658,0.988317918495135
12,0,3,9,0.000776530193840867,0.046122981868889,0.953100487937298
12,0,4,8,0.00116991816545953,0.133333535969459,0.865496545865105
12,0,5,7,0.00150951112978147,0.290281754735141,0.708208734135092
12,0,6,6,0.00164529434585235,0.49953269932364,0.498822006330519
12,0,7,5,0.00150866556468383,0.708818370335513,0.289672964099819
12,0,8,4,0.00116899951943596,0.865877783096197,0.132953217384393
12,0,9,3,0.000776369124299691,0.953269618821914,0.0459540120538166
12,0,10,2,0.000453703075908116,0.988367927531254,0.0111783693928466
12,0,11,1,0.000242398971857943,0.998057362145845,0.00170023888233823
12,0,12,0,0.000123554163430426,0.999753354688751,0.000123091147964658
12,1,0,11,0.00170076942332817,0.000243061877788642,0.99805616869891
12,1,1,10,0.00310103963758004,0.00311685534778263,0.993782105014668
12,1,2,9,0.00537830870459727,0.0189488203560401,0.975672870939374
12,1,3,8,0.00849421903088953,0.0717696373755365,0.919736143593588
12,1,4,7,0.0117566882481613,0.190784063855148,0.797459247896709
12,1,5,6,0.0139097760858707,0.381636101290982,0.604454122623134
12,1,6,5,0.0139065263808119,0.605125570335959,0.380967903283214
12,1,7,4,0.0117508260851934,0.797940546423499,0.190308627491325
12,1,8,3,0.00849332795065185,0.91997406035443,0.0715326116949322
12,1,9,2,0.0053850331441477,0.975744975585012,0.0188699912708487
12,1,10,1,0.0031096901601822,0.993789191706585,0.003101118133263
12,1,11,0,0.00170599781983968,0.998052395754917,0.000241606425270475
12,2,0,10,0.0111813001539949,0.000454510464864013,0.988364189381157
12,2,1,9,0.0188697466022858,0.0053928471860266,0.975737406211694
12,2,2,8,0.0301477276144825,0.0302131468121184,0.939639125573411
12,2,3,7,0.043712021948453,0.105094981122571,0.851192996929003
12,2,4,6,0.0554454119350237,0.256099464134873,0.688455123930093
12,2,5,5,0.0601576685526782,0.470226197983261,0.469616133464043
12,2,6,4,0.0554313629629859,0.688969436231679,0.255599200805325
12,2,7,3,0.0437112276804098,0.851475960325962,0.104812811993656
12,2,8,2,0.0301787933460945,0.939712834576609,0.0301083720773078
12,2,9,1,0.0189131443774422,0.975717113648292,0.00536974197427321
12,2,10,0,0.0112115809592524,0.988336290871675,0.000452128169088541
12,3,0,9,0.0459638312129931,0.000777441277018129,0.953258727510005
12,3,1,8,0.0715324161147801,0.0085023049709856,0.919965278914255
12,3,2,7,0.104920529929246,0.0437443637467525,0.851335106324025
12,3,3,6,0.139341218781042,0.139416682976916,0.721242098242053
12,3,4,5,0.162011921472819,0.311442607185222,0.526545471341951
12,3,5,4,0.162000071068371,0.527184172566991,0.31081575636463
12,3,6,3,0.139347988627165,0.721642397249728,0.139009614123117
12,3,7,2,0.105006141716718,0.851420256986452,0.0435736012968542
12,3,8,1,0.071663147865506,0.919876547864742,0.00846030426977387
12,3,9,0,0.0460678494205646,0.953159620973296,0.000772529606154968
12,4,0,8,0.132975446993502,0.00117034003525469,0.865854212971261
12,4,1,7,0.190309621333385,0.0117600163637515,0.797930362302877
12,4,2,6,0.255794174546396,0.0554570596329578,0.688748765820649
12,4,3,5,0.311329410891351,0.162035216868637,0.526635372240009
12,4,4,4,0.33353700586,0.333566125104787,0.332896869035244
12,4,5,3,0.311355813200109,0.527132524382151,0.161511662417737
12,4,6,2,0.255950462528234,0.688846131295021,0.0552034061767498
12,4,7,1,0.190572469837338,0.797738142684238,0.0116893874784371
12,4,8,0,0.13321022523246,0.865628882599771,0.00116089216778867
12,5,0,7,0.28970881237361,0.0015098478774985,0.708781339748898
12,5,1,6,0.380971881760514,0.0139121006026346,0.605116017636839
12,5,2,5,0.469859850477091,0.0601646416799306,0.469975507842976
12,5,3,4,0.527070976273125,0.162011692947102,0.310917330779772
12,5,4,3,0.527109228986331,0.311367435078841,0.161523335934827
12,5,5,2,0.470057144579059,0.470064117706316,0.0598787377146239
12,5,6,1,0.381342456764463,0.604837500031259,0.0138200432042654
12,5,7,0,0.290083173549679,0.708421218049072,0.00149560840125754
12,6,0,6,0.498864266568519,0.0016457209551103,0.499490012476377
12,6,1,5,0.6044613508055,0.0139090505095928,0.381629598684913
12,6,2,4,0.688664146643214,0.0554376729021321,0.25589818045466
12,6,3,3,0.721566933053837,0.139356401879334,0.139076665066812
12,6,4,2,0.688834483597091,0.25595677246738,0.0552087439355366
12,6,5,1,0.604835175514508,0.381344980893249,0.0138198435922488
12,6,6,0,0.499312613118547,0.499058003312681,0.00162938356877796
12,7,0,5,0.708245427973975,0.00150906536518477,0.290245506660846
12,7,1,4,0.797466103901719,0.0117527973425211,0.19078109875576
12,7,2,3,0.851301509132616,0.0437151699558953,0.104983320911489
12,7,3,2,0.851387915188131,0.105010083992203,0.0436020008196669
12,7,4,1,0.79773481456864,0.190574441094661,0.0116907443366995
12,7,5,0,0.708662627143897,0.289842642408112,0.00149473044799799
12,8,0,4,0.86551969412022,0.00116924656325749,0.133311059316524
12,8,1,3,0.919736839093659,0.00849430241054782,0.0717688584957916
12,8,2,2,0.939647415378961,0.0301802549472707,0.0301723296737678
12,8,3,1,0.919868461924623,0.0716641223254021,0.00846741574997376
12,8,4,0,0.86581923859731,0.133021165306846,0.00115959609584422
12,9,0,3,0.953110468165988,0.000776470391789884,0.0461130614422204
12,9,1,2,0.975665901831249,0.00538533272998941,0.0189487654387614
12,9,2,1,0.975702575166856,0.018913443963284,0.00538398086986097
12,9,3,0,0.953266713301846,0.0459616693536361,0.000771617344516563
12,10,0,2,0.988320182334375,0.000453729956366503,0.0112260877092593
12,10,1,1,0.993773375996351,0.00310974317814002,0.0031168808255077
12,10,2,0,0.988373871791362,0.0111740535772141,0.000452074631424329
12,11,0,1,0.998048680673211,0.000242403192289231,0.00170891613449993
12,11,1,0,0.998061325442198,0.00169690550034275,0.000241769057459462
12,12,0,0,0.99975575858101,0.000121986814227942,0.000122254604762398
13,0,0,13,6.16747744377553e-05,6.2066268115631e-05,0.999876258957429
13,0,1,12,0.000121628844438659,0.000916770218904407,0.998961600936713
13,0,2,11,0.000231826463446564,0.00647555495277661,0.993292618583811
13,0,3,10,0.000410498388128292,0.0287021024544575,0.970887399157437
13,0,4,9,0.000649825523860663,0.0898026661169298,0.909547508359228
13,0,5,8,0.000894445399419925,0.211964333756867,0.787141220843755
13,0,6,7,0.00105305747376767,0.395159991241335,0.603786951284922
13,0,7,6,0.00105271564170811,0.604495821665989,0.394451462692328
13,0,8,5,0.0008936847294837,0.787673187240531,0.211433128030028
13,0,9,4,0.000649230000081119,0.909843137150211,0.0895076328497279
13,0,10,3,0.000410483433358704,0.971005401147239,0.0285841154194252
13,0,11,2,0.00023228061612019,0.993324336586725,0.00644338279718916
13,0,12,1,0.000122087998450453,0.998966503277814,0.00091140872379024
13,0,13,0,6.18919778577085e-05,0.99987646047683,6.16475452938267e-05
13,1,0,12,0.000911756510507126,0.000122464283473881,0.998965779206065
13,1,1,11,0.0016791737772352,0.00168905005833267,0.996631776164472
13,1,2,10,0.0029758981071106,0.011100211749731,0.985923890143184
13,1,3,9,0.00488173893166289,0.0456206174294949,0.949497643638869
13,1,4,8,0.00713808463401889,0.131977826882292,0.860884088483709
13,1,5,7,0.00905493449699826,0.287592274933094,0.703352790569936
13,1,6,6,0.00981575021161223,0.495461218706007,0.494723031082388
13,1,7,5,0.00905044238141656,0.703987994421862,0.286961563196749
13,1,8,4,0.00713352296321211,0.861281905734033,0.131584571302776
13,1,9,3,0.00488185041976454,0.94967199312275,0.0454461564575113
13,1,10,2,0.00298088593862797,0.985971162959405,0.0110479511019926
13,1,11,1,0.00168461246379733,0.996635828006695,0.00167955952954815
13,1,12,0,0.00091468939360271,0.998963650760258,0.000121659846185759
13,2,0,11,0.00644547481225549,0.00023274744566377,0.993321777742112
13,2,1,10,0.0110458960058941,0.00298587835717852,0.985968225636948
13,2,2,9,0.0181343234257841,0.0181842211832543,0.963681455390967
13,2,3,8,0.0274613205619776,0.0690240404001112,0.903514639037911
13,2,4,7,0.036983721176913,0.183988959712637,0.779027319110467
13,2,5,6,0.0431817502159404,0.36931500378197,0.587503246002086
13,2,6,5,0.0431731002105595,0.588101332631001,0.368725567158437
13,2,7,4,0.036969232530694,0.779457782988742,0.183572984480582
13,2,8,3,0.0274632589072844,0.903718809928572,0.0688179311641437
13,2,9,2,0.0181596490306105,0.963724353970341,0.0181159969990552
13,2,10,1,0.0110758730812992,0.985951816709519,0.00297231020920191
13,2,11,0,0.00646402521580643,0.993304494807463,0.000231479976759961
13,3,0,10,0.0285918086062024,0.000411123486257102,0.970997067907556
13,3,1,9,0.0454395649505663,0.0048878970168483,0.949672538032606
13,3,2,8,0.0688743471281378,0.0274890300056368,0.903636622866226
13,3,3,7,0.0960182931822642,0.0960921850318058,0.807889521785939
13,3,4,6,0.118962126384141,0.235664741767787,0.645373131848078
13,3,5,5,0.128078641712615,0.436298317189197,0.435623041098188
13,3,6,4,0.118940105040787,0.645943466591681,0.235116428367539
13,3,7,3,0.0960284711161426,0.808185931224708,0.0957855976591584
13,3,8,2,0.0689517606263615,0.90367230125317,0.0273759381204679
13,3,9,1,0.0455397473483219,0.949597169638654,0.00486308301304244
13,3,10,0,0.0286622926044774,0.9709291825054,0.000408524890138042
13,4,0,9,0.0895269314960883,0.000650120031104636,0.909822948472806
13,4,1,8,0.131570458804402,0.00714069580905105,0.861288845386548
13,4,2,7,0.183689573168469,0.036994165145958,0.779316261685585
13,4,3,6,0.235535431030999,0.118986495645177,0.645478073323842
13,4,4,5,0.269003213883974,0.269039767775554,0.46195701834046
13,4,5,4,0.268991806882323,0.462652550705238,0.268355642412427
13,4,6,3,0.235565027913024,0.645890143341311,0.118544828745683
13,4,7,2,0.183848156924849,0.779341912816214,0.0368099302589492
13,4,8,1,0.131796587591785,0.861107839289355,0.00709557311886266
13,4,9,0,0.0897044994755761,0.909650721983444,0.000644778540979291
13,5,0,8,0.21146801143935,0.000894652055527196,0.78763733650514
13,5,1,7,0.286940486008477,0.00905656317685379,0.704002950814685
13,5,2,6,0.368895862620134,0.0431874501964332,0.587916687183429
13,5,3,5,0.436143144305044,0.128090041673568,0.435766814021381
13,5,4,4,0.462615996813668,0.269006056833532,0.268377946352809
13,5,5,3,0.436195960574186,0.436207360535139,0.127596678890669
13,5,6,2,0.369124951177723,0.587925630012629,0.0429494188096462
13,5,7,1,0.287303794877407,0.703705635161602,0.00899056996100788
13,5,8,0,0.211784802111031,0.787329441142634,0.000885756746352781
13,6,0,7,0.394498228151314,0.00105334910675993,0.604448422741927
13,6,1,6,0.49470079829395,0.00981776130476469,0.495481440401287
13,6,2,5,0.587682191469171,0.0431791330677134,0.369138675463119
13,6,3,4,0.645814155854885,0.118950159802682,0.235235684342436
13,6,4,3,0.645865774080264,0.235575082674916,0.118559143244823
13,6,5,2,0.587919930032139,0.369130984034878,0.0429490859329851
13,6,6,1,0.495127015905585,0.495129026998741,0.00974395709567657
13,6,7,0,0.394923404795111,0.604034717625889,0.00104187757900141
13,7,0,6,0.603834058575951,0.00105304745777581,0.395112893966266
13,7,1,5,0.703336205497223,0.00905240369102523,0.287611390811749
13,7,2,4,0.779158396444555,0.0369741354615076,0.183867468093933
13,7,3,3,0.808112039375155,0.0960350083572036,0.0958529522676359
13,7,4,2,0.779331468847153,0.183853059855662,0.0368154712971791
13,7,5,1,0.703704006481735,0.287305756187008,0.00899023733125452
13,7,6,0,0.604281945732363,0.394676476721973,0.00104157754565753
13,8,0,5,0.787176864922985,0.000893937385206402,0.211929197691807
13,8,1,4,0.860874537656134,0.00713476746818761,0.131990694875683
13,8,2,3,0.903569116656591,0.0274657477430145,0.0689651356003898
13,8,3,2,0.903644591809508,0.0689542494620904,0.0274011587283969
13,8,4,1,0.861105228114322,0.131797832096762,0.00709693978891906
13,8,5,0,0.787550872435049,0.211564156772343,0.000884970792607382
13,9,0,4,0.909567402529354,0.000649361425281966,0.0897832360453637
13,9,1,3,0.949490940643799,0.00488236830810518,0.045626691048098
13,9,2,2,0.963674456212862,0.018160425808749,0.0181651179783871
13,9,3,1,0.949591011553452,0.0455402652366621,0.00486872320988703
13,9,4,0,0.909809280521733,0.0895468413230018,0.000643878155264632
13,10,0,3,0.970895107298962,0.00041053034719767,0.0286943623538411
13,10,1,2,0.985916847215544,0.00298102458857946,0.0111021281958775
13,10,2,1,0.985941836459431,0.0110760117312508,0.00298215180931831
13,10,3,0,0.971008168530361,0.0285838260517478,0.000408005417891131
13,11,0,2,0.99329425644617,0.000232291718787379,0.00647345183504304
13,11,1,1,0.996625951725557,0.00168463434066855,0.00168941393377429
13,11,2,0,0.993329092448225,0.00643939703993928,0.000231510511835752
13,12,0,1,0.998961489569362,0.000122089578195819,0.000916420852442095
13,12,1,0,0.998969064297268,0.000909178548421178,0.000121757154311328
13,13,0,0,0.99987782554831,6.10146392118052e-05,6.11598124778928e-05
14,0,0,14,3.08826916762384e-05,3.10897468456958e-05,0.999938027561537
14,0,1,13,6.11188840411229e-05,0.000489336827897064,0.999449544288136
14,0,2,12,0.000117951370569634,0.00369877795305528,0.996183270676419
14,0,3,11,0.000214443908793394,0.0176004694728139,0.982185086618448
14,0,4,10,0.000354002778005956,0.0592881398774075,0.940357857344609
14,0,5,9,0.000515524104801961,0.150965024990647,0.84851945090457
14,0,6,8,0.000650085195450064,0.303705361540758,0.695644553263813
14,0,7,7,0.000702880660097841,0.50002658030664,0.499270539033227
14,0,8,6,0.000649650563377404,0.696306339097871,0.303044010338771
