Strategy,FitType,CVOrder,FitLLH,CVLLH,AddStratParam
add1_mdp,all,25,-5549.872654793319,-5681.568564666431,6.762173391007836e-07
add1_mdp,all,26,-5728.719794991886,-5528.226702013606,4.0680014905820617e-07
add1_mdp,all,27,-5657.273411907975,-5588.135136501252,1.4942548383140943e-06
add1_mdp,all,28,-5516.89319240425,-5718.414885047247,0.0020808061635251
add1_mdp,all,29,-5627.382151171363,-5607.76893517413,3.8026185749311857e-06
add1_mdp,all,30,-5561.602001617499,-5687.155112347954,2.038726913987464e-06
add1_mdp,all,31,-5788.859485729356,-5455.644626708244,5.319537452170264e-05
add1_mdp,all,32,-5623.266151668087,-5605.759279665186,1.4923941066311892e-06
add1_mdp,all,33,-5502.1912980185125,-5742.353963851996,1.8158328184216889e-06
add1_mdp,all,34,-5586.0873914845615,-5662.444148211726,7.837388357491602e-06
add1_mdp,all,35,-5725.853649325612,-5514.327689522003,3.3978099025739076e-09
add1_mdp,all,36,-5751.570347516704,-5497.398265269958,2.6218657052516017e-06
add1_mdp,all,37,-5570.545201158072,-5665.828597903222,8.872616890008097e-07
add1_mdp,all,38,-5632.258283008093,-5619.777066961641,0.0059763264634358
add1_mdp,all,39,-5629.134090100453,-5622.274461342075,1.0374306106950633e-07
add1_mdp,all,40,-5727.417834903122,-5503.82012125736,3.316225245968197e-06
add1_mdp,all,41,-5555.225144475537,-5700.646822240555,5.9017216280397325e-06
add1_mdp,all,42,-5544.408912525695,-5697.947672955236,9.937685119756468e-08
add1_mdp,all,43,-5617.743757044818,-5621.702727256259,1.3161969116201178e-05
add1_mdp,all,44,-5522.714087759795,-5714.80890377972,1.2596735211328122e-06
add1_mdp,all,45,-5631.022606717801,-5623.279968161804,0.0091391733726629
add1_mdp,all,46,-5622.49802198942,-5638.448563579797,1.1840959254220195e-06
add1_mdp,all,47,-5604.0373416766815,-5654.75143582595,2.1191920905172727e-07
add1_mdp,all,48,-5704.460815343003,-5556.119606039335,4.7648490461641625e-06
add1_mdp,all,49,-5540.401069124224,-5688.0878399123085,1.5819666026981843e-06
add1_md,all,0,-5688.7084004336,-5566.991886111195,0.0093281507019658
add1_md,all,1,-5659.4315300815615,-5563.218597193141,4.635358626022971e-06
add1_md,all,2,-5875.429458483996,-5368.89333397018,1.382047919706161e-07
add1_md,all,3,-5794.535859687273,-5457.086586210627,1.4353088034739224e-05
add1_md,all,4,-5340.45072696877,-5903.845226741546,0.0004569554556193
add1_md,all,5,-5515.945697542495,-5712.742424514301,4.5407994952423306e-07
add1_md,all,6,-5530.990596449236,-5710.7222968689775,0.0024670164349657
add1_md,all,7,-5623.70313393082,-5620.706522254562,3.634581872741359e-06
add1_md,all,8,-5651.278249920666,-5582.16286824302,1.4194716449658217e-06
add1_md,all,9,-5568.243375680544,-5661.086902114157,0.0101546520112584
add1_md,all,10,-5557.044405244118,-5688.355174252841,2.391028935343845e-06
add1_md,all,11,-5729.752637509893,-5515.501248817395,5.71679376699932e-06
add1_md,all,12,-5482.468315808348,-5757.525346449245,7.463757745291917e-06
add1_md,all,13,-5696.657997230819,-5544.102736450549,1.3566342488209185e-06
add1_md,all,14,-5594.507626516128,-5648.999132025154,9.303753229613805e-09
add1_md,all,15,-5692.27138287946,-5571.258342493214,0.0042422178076376
add1_md,all,16,-5628.461355410123,-5617.623698321991,0.0059771672977165
add1_md,all,17,-5713.940601457079,-5514.477075593633,0.0137325353648446
add1_md,all,18,-5809.931064216863,-5435.340215356826,0.0005186182231357
add1_md,all,19,-5696.331103334127,-5560.057036421935,2.113342350589125e-06
add1_md,all,20,-5599.322104425001,-5643.706660789764,1.5172852273505987e-06
add1_md,all,21,-5567.964369860009,-5665.827073476976,0.0055283353099062
add1_md,all,22,-5719.214156698662,-5517.4499699719445,1.0595668892523572e-05
add1_md,all,23,-5619.949511806952,-5626.247781854365,3.514718774046251e-06
add1_md,all,24,-5440.3480733224815,-5790.679671832766,5.842303135296263e-05
add1_md,all,25,-5550.267193947454,-5690.742726964513,3.9716456752993673e-07
add1_md,all,26,-5726.073056647834,-5526.388743903251,1.4906150527350204e-06
add1_md,all,27,-5649.068873760415,-5589.339613959894,0.0040034704521836
add1_md,all,28,-5517.174823898468,-5721.8039274552975,0.0155998867713502
add1_md,all,29,-5637.541028118396,-5623.925761509593,1.4213158485934691e-06
add1_md,all,30,-5577.807612976966,-5672.57834027253,0.000693634650765
add1_md,all,31,-5787.870202345354,-5449.656410929277,4.3150233666164886e-10
add1_md,all,32,-5633.808724126649,-5611.565022718014,7.322712735052292e-06
add1_md,all,33,-5498.593562016753,-5745.744608184259,4.478392716164491e-06
add1_md,all,34,-5587.134312367975,-5660.507825669779,0.0041657097700615
add1_md,all,35,-5718.443409908572,-5517.34152699609,1.0203692591075804e-06
add1_md,all,36,-5750.464512909744,-5485.858748658452,3.1817826819422686e-06
add1_md,all,37,-5572.675486420435,-5668.676669925624,1.0951800618909648e-06
add1_md,all,38,-5630.982798318821,-5621.727230611606,0.0026537280449609
add1_md,all,39,-5627.200884434344,-5605.093200647939,1.1376559974611241e-07
add1_md,all,40,-5723.1256377187365,-5511.136040501239,2.4719909754522463e-05
add1_md,all,41,-5563.158684874494,-5684.086552072987,5.0537729423659e-06
add1_md,all,42,-5542.097542549641,-5694.7533922696175,9.403570858621673e-08
add1_md,all,43,-5619.052970050529,-5622.427850284037,0.0018087639418364
add1_md,all,44,-5511.52997422138,-5726.804885264397,3.557624085952437e-08
add1_md,all,45,-5629.144319384573,-5620.137042036081,1.9988832008038432e-06
add1_md,all,46,-5611.590610811297,-5632.455447758478,9.587206254150743e-07
add1_md,all,47,-5602.37566436658,-5639.851509872676,4.8021830087725895e-06
add1_md,all,48,-5701.025919600843,-5552.543168815068,8.539571767861648e-06
add1_md,all,49,-5543.487458046209,-5683.314719383754,6.8607122201053935e-09
add1_mpsd,all,0,-5683.38512506653,-5567.925595253924,3.201084418636188e-06
add1_mpsd,all,1,-5680.29216008914,-5581.282161197056,1.393198414883715e-07
add1_mpsd,all,2,-5878.102286599004,-5363.098066134678,7.663543463445518e-06
add1_mpsd,all,3,-5798.517559829268,-5454.590494162561,3.339311361111705e-06
add1_mpsd,all,4,-5361.924153858955,-5899.385619438467,4.888731971529444e-06
add1_mpsd,all,5,-5529.418081385311,-5714.076495678232,1.867932877433828e-06
add1_mpsd,all,6,-5530.000325906323,-5717.106277464879,5.44451191513332e-07
add1_mpsd,all,7,-5625.623893896335,-5628.989129526103,1.7817646018511405e-06
add1_mpsd,all,8,-5655.437515166598,-5581.757867898153,1.8184913458590984e-06
add1_mpsd,all,9,-5570.908411856157,-5667.421253672777,3.168579482101458e-10
add1_mpsd,all,10,-5565.510876677482,-5687.227938696335,8.90441052502551e-08
add1_mpsd,all,11,-5739.6558322808,-5518.595068673688,1.9771554907751778e-07
add1_mpsd,all,12,-5481.185643177611,-5755.223470920883,1.312563492171443e-07
add1_mpsd,all,13,-5703.979005577842,-5550.336049837224,3.198696394884562e-06
add1_mpsd,all,14,-5588.782588555141,-5646.0089034190605,1.8685784792495844e-06
add1_mpsd,all,15,-5689.968659275178,-5542.222341463371,1.2205180850326578e-06
add1_mpsd,all,16,-5629.594750031534,-5628.409818023759,1.9174205445216605e-06
add1_mpsd,all,17,-5719.48125703108,-5507.869363160611,9.403428398878216e-07
add1_mpsd,all,18,-5813.869649685538,-5440.971668853426,1.9024344604289263e-06
add1_mpsd,all,19,-5706.218845759217,-5558.347422868124,1.958472420742591e-06
add1_mpsd,all,20,-5600.4913100583935,-5644.646007191467,7.598618658281993e-08
add1_mpsd,all,21,-5582.319684760334,-5682.865386593935,6.0180943228685454e-06
add1_mpsd,all,22,-5719.056646998959,-5511.527816669745,4.883785621624365e-07
add1_mpsd,all,23,-5618.184274784382,-5625.479214552096,2.338973270800623e-06
add1_mpsd,all,24,-5449.726546960816,-5793.77150672047,3.880988974563256e-06
add1_mpsd,all,25,-5547.767386604588,-5684.881925396128,1.1656822863595653e-07
add1_mpsd,all,26,-5726.209056500391,-5521.408640579606,2.5924081805135287e-08
add1_mpsd,all,27,-5649.991090868789,-5595.99397804084,2.771748603686851e-06
add1_mpsd,all,28,-5530.55087357916,-5717.167277824784,1.1057219438042266e-06
add1_mpsd,all,29,-5622.300158733487,-5617.682697756999,2.1072652971217554e-06
add1_mpsd,all,30,-5569.247941138789,-5680.576197085063,3.1309244617647575e-08
add1_mpsd,all,31,-5788.946700442984,-5453.058219254751,3.301678465253256e-06
add1_mpsd,all,32,-5629.7390947788,-5606.903666915694,1.1355254058284388e-07
add1_mpsd,all,33,-5498.286188823801,-5735.75261436394,2.0119215141880346e-07
add1_mpsd,all,34,-5585.652504412234,-5653.623589112908,1.9278289076977357e-06
add1_mpsd,all,35,-5725.680616205996,-5510.357349263943,5.545218797173701e-09
add1_mpsd,all,36,-5744.4770908644505,-5483.180786826498,1.421218526952469e-06
add1_mpsd,all,37,-5571.27942059759,-5666.343004621141,3.7146657965471614e-08
add1_mpsd,all,38,-5635.192974923727,-5625.390062362935,2.954928716381701e-06
add1_mpsd,all,39,-5633.960128029416,-5629.0345056787255,2.3554612876446663e-08
add1_mpsd,all,40,-5719.284919114404,-5514.913504942188,3.405028607087498e-06
add1_mpsd,all,41,-5548.061371944809,-5700.313675463344,1.52105557573348e-06
add1_mpsd,all,42,-5548.543968347069,-5698.865758841747,2.748237715779284e-06
add1_mpsd,all,43,-5617.15872210453,-5626.548968158986,6.534614821706433e-08
add1_mpsd,all,44,-5516.231384273534,-5730.191975320439,1.7248137408726695e-07
add1_mpsd,all,45,-5628.2288171897535,-5600.52116007854,2.4323015676224454e-06
add1_mpsd,all,46,-5609.393316901249,-5634.952951174881,6.433240238578848e-07
add1_mpsd,all,47,-5603.224148507968,-5645.539898441591,1.2209508181584068e-07
add1_mpsd,all,48,-5693.508385476257,-5538.121177638683,1.8206951242698678e-09
add1_mpsd,all,49,-5556.474380208039,-5690.702009598577,1.0164867825032318e-06
add1_mps,all,0,-5683.507909537853,-5560.800696883121,1.373288184734426e-07
add1_mps,all,1,-5672.875818930505,-5570.980234913663,2.3005364990834625e-07
add1_mps,all,2,-5875.498453046925,-5368.912227441057,7.257995398349552e-07
add1_mps,all,3,-5797.096724309211,-5459.703469546631,1.0822626230635525e-06
add1_mps,all,4,-5356.415864549541,-5899.248459232139,5.647224335237839e-07
add1_mps,all,5,-5541.463535916983,-5713.714626456586,1.0596154198917136e-06
add1_mps,all,6,-5526.4994437921,-5705.138154708031,5.738315668544165e-07
add1_mps,all,7,-5619.152217199049,-5637.13849333899,4.287449820247476e-06
add1_mps,all,8,-5655.118407245026,-5591.67423866437,1.7657402216793905e-06
add1_mps,all,9,-5574.828148138569,-5667.098110685641,1.2157460102309505e-07
add1_mps,all,10,-5558.225716990376,-5686.388627336433,9.948221421214396e-07
add1_mps,all,11,-5733.99299159356,-5508.068755815121,5.598818187810219e-07
add1_mps,all,12,-5486.971380031294,-5764.022526604192,1.160157967063679e-06
add1_mps,all,13,-5689.06402128156,-5550.452025186693,2.8886667246302954e-06
add1_mps,all,14,-5593.318159935358,-5649.548872315888,4.4392189157281295e-08
add1_mps,all,15,-5695.193218344647,-5537.957811963612,9.667941937156216e-06
add1_mps,all,16,-5630.10607618331,-5622.766950411576,6.117024359882046e-06
add1_mps,all,17,-5733.044899872124,-5521.178369932,6.719970324206779e-07
add1_mps,all,18,-5813.524419981211,-5430.91953777513,5.6138140160559046e-06
add1_mps,all,19,-5695.570738222178,-5555.705414945605,3.531554861975255e-07
add1_mps,all,20,-5597.48621391762,-5638.147309677727,9.931902768258955e-09
add1_mps,all,21,-5582.709050606365,-5674.821168830879,5.515763819381215e-06
add1_mps,all,22,-5723.660826159631,-5515.735300006265,4.177491623556715e-06
add1_mps,all,23,-5619.205264948043,-5627.64442501301,5.389492674345733e-07
add1_mps,all,24,-5439.655269109306,-5798.984655205855,1.2414086092549248e-06
add1_mps,all,25,-5547.273946232919,-5695.678293450819,1.2041925543438811e-06
add1_mps,all,26,-5713.487630064159,-5525.937938892189,1.106240733191029e-06
add1_mps,all,27,-5655.082415353192,-5583.696210721202,3.2039002046765674e-06
add1_mps,all,28,-5519.573219858979,-5709.006141193421,1.1996864579953826e-07
add1_mps,all,29,-5633.088921246119,-5610.850220642599,3.6129194649812494e-09
add1_mps,all,30,-5552.661907722634,-5679.2908822635,9.470230712543198e-07
add1_mps,all,31,-5792.929616215768,-5457.354721700666,8.797323744713078e-07
add1_mps,all,32,-5631.741852096408,-5605.899938891607,1.7635807373015391e-06
add1_mps,all,33,-5498.6264524082335,-5744.61166786986,4.923688139067548e-06
add1_mps,all,34,-5576.230217332857,-5659.368220430689,5.008419272966502e-10
add1_mps,all,35,-5721.605064537173,-5508.11092106509,5.911373277625295e-07
add1_mps,all,36,-5742.059903701015,-5486.46682305315,3.904423015637141e-07
add1_mps,all,37,-5575.149600926316,-5677.432263298071,2.6886694854710815e-07
add1_mps,all,38,-5619.117586055692,-5621.595340776401,2.6674915347050358e-06
add1_mps,all,39,-5631.557642675004,-5628.156674969853,2.612443760260314e-07
add1_mps,all,40,-5727.8066739338055,-5513.774962492712,6.76697750791369e-08
add1_mps,all,41,-5545.135341706891,-5688.213040932927,4.415582296395937e-06
add1_mps,all,42,-5542.65754371459,-5707.996489233449,2.1887209740163858e-07
add1_mps,all,43,-5628.659766865076,-5627.765195913544,5.463182281091061e-07
add1_mps,all,44,-5520.4520319462845,-5719.877668492068,1.1659945275673332e-06
add1_mps,all,45,-5626.6652698025055,-5620.806499456798,1.907472388608065e-06
add1_mps,all,46,-5617.63183738873,-5628.013732915896,1.80491552264284e-08
add1_mps,all,47,-5603.893437682595,-5646.896790794477,1.4305902983644485e-06
add1_mps,all,48,-5696.623277320439,-5544.019210936763,6.926023394740765e-07
add1_mps,all,49,-5536.961950330696,-5684.927110661416,3.457996908864265e-07
add1_mpds,all,0,-5683.30064932151,-5567.563183938973,2.134824063893433e-06
add1_mpds,all,1,-5666.888296539671,-5581.093019676821,7.342989041138344e-08
add1_mpds,all,2,-5870.799757355404,-5367.182863080469,1.1094322803536137e-07
add1_mpds,all,3,-5783.596676859618,-5457.504472693903,8.469487401545788e-10
add1_mpds,all,4,-5346.270824331272,-5903.3537699279,1.4735686611991398e-07
add1_mpds,all,5,-5523.151343553643,-5718.357351066859,2.5439328877280645e-06
add1_mpds,all,6,-5528.7670536722335,-5705.647746083606,8.921947876557695e-08
add1_mpds,all,7,-5636.937949710401,-5629.40245451128,1.8073535894148303e-06
add1_mpds,all,8,-5666.807662387324,-5574.24664778274,4.342379006419444e-07
add1_mpds,all,9,-5577.679811622953,-5659.356900625353,6.720694976224525e-08
add1_mpds,all,10,-5556.62308668367,-5677.230963922502,1.3188317614774657e-07
add1_mpds,all,11,-5739.355793965361,-5515.01303088616,1.5144710407348556e-06
add1_mpds,all,12,-5487.094945637648,-5748.70914415811,7.856404294111649e-07
add1_mpds,all,13,-5692.784715136792,-5542.0045848655145,2.5250459806329813e-08
add1_mpds,all,14,-5594.078197909979,-5649.082054141693,2.095785471818684e-06
add1_mpds,all,15,-5693.526597272752,-5546.941760640993,3.896368048362569e-06
add1_mpds,all,16,-5626.91818827372,-5610.976985882483,3.209328245032335e-06
add1_mpds,all,17,-5719.116231053419,-5524.073857597224,1.4704873064710017e-07
add1_mpds,all,18,-5806.955225334622,-5432.190369663284,4.472614336970996e-06
add1_mpds,all,19,-5701.4721872974815,-5558.77073288764,3.330583526353873e-07
add1_mpds,all,20,-5601.805944826988,-5633.2667405499815,1.6674761199247146e-06
add1_mpds,all,21,-5577.130563344265,-5671.514320903617,1.4585903491387554e-06
add1_mpds,all,22,-5726.223963215517,-5511.549482728152,1.0839762976158796e-06
add1_mpds,all,23,-5621.432741992317,-5628.803764344386,1.71101448986404e-07
add1_mpds,all,24,-5451.768315190308,-5797.401644649138,1.2388201994106917e-12
add1_mpds,all,25,-5545.560496388648,-5697.487130386456,8.204464588392202e-07
add1_mpds,all,26,-5726.443312599534,-5512.019241798682,6.350584828005744e-07
add1_mpds,all,27,-5650.9157990482,-5588.424826292013,7.124356068542674e-07
add1_mpds,all,28,-5520.582663333118,-5721.982252748212,4.592705193609626e-07
add1_mpds,all,29,-5637.848869356345,-5618.743326680338,1.1842817810979977e-07
add1_mpds,all,30,-5560.664598745848,-5674.345035924464,1.584351121524116e-06
add1_mpds,all,31,-5798.902145193176,-5451.684321830353,4.80502871978509e-06
add1_mpds,all,32,-5630.03810601184,-5611.51476833658,7.25789524839138e-06
add1_mpds,all,33,-5502.349600115201,-5745.24074827457,1.043130509903655e-06
add1_mpds,all,34,-5578.7964398984095,-5664.261321378626,6.956375387975656e-06
add1_mpds,all,35,-5723.780530703133,-5516.48787857725,8.392036122289074e-07
add1_mpds,all,36,-5748.368835954613,-5492.187085984084,1.7733703388751775e-06
add1_mpds,all,37,-5576.8619466223,-5670.490278050524,1.9663731308206167e-09
add1_mpds,all,38,-5634.074394925444,-5621.066264118872,1.037683487538434e-06
add1_mpds,all,39,-5625.57834962832,-5636.337450390929,1.1607777584283096e-06
add1_mpds,all,40,-5718.827165542676,-5507.605022713026,2.0292928470668195e-07
add1_mpds,all,41,-5556.014273312072,-5687.373346023456,5.791581446482913e-06
add1_mpds,all,42,-5534.998290842923,-5708.686856730435,2.889901694373275e-06
add1_mpds,all,43,-5619.947579220295,-5621.359171304242,5.221205827960984e-07
add1_mpds,all,44,-5517.141767137679,-5718.933493331022,3.899994117820141e-07
add1_mpds,all,45,-5624.425313902858,-5607.002053214426,1.605848340304429e-06
add1_mpds,all,46,-5604.523720386444,-5630.856594807592,3.8508808019718433e-07
add1_mpds,all,47,-5601.010283020956,-5650.731931594537,5.720771783237753e-07
add1_mpds,all,48,-5700.449638880328,-5545.83181332665,1.4405822763351651e-06
add1_mpds,all,49,-5538.848299158,-5679.933438136613,5.341377035819751e-12
add1_mpd,all,0,-5684.937222213465,-5558.446216743139,2.103781627240951e-06
add1_mpd,all,1,-5668.780820197878,-5570.151725073081,2.402637529206034e-06
add1_mpd,all,2,-5885.3979015935465,-5368.281371461505,5.321726058873279e-07
add1_mpd,all,3,-5786.476867328332,-5455.098183379674,8.275253740284077e-07
add1_mpd,all,4,-5358.130480125934,-5907.64867677355,9.889645820517728e-06
add1_mpd,all,5,-5525.874954192441,-5712.621647538822,4.124498893228544e-07
add1_mpd,all,6,-5537.076717120097,-5702.185957781406,6.581619793639871e-09
add1_mpd,all,7,-5627.180722715108,-5616.706866341742,1.1105143416448244e-05
add1_mpd,all,8,-5664.766801266322,-5589.681307892497,8.662068520752711e-07
add1_mpd,all,9,-5571.698757099719,-5669.385616371201,1.58197942590509e-06
add1_mpd,all,10,-5559.796374571776,-5683.579868893706,8.632649975774573e-09
add1_mpd,all,11,-5737.9866653955705,-5512.493320443568,1.1175625165752983e-06
add1_mpd,all,12,-5489.803284441142,-5753.329418135868,2.569344358041708e-06
add1_mpd,all,13,-5696.536586685716,-5540.950494731756,4.4136819731444375e-08
add1_mpd,all,14,-5592.789512362701,-5648.960208034,1.7703580718203117e-06
add1_mpd,all,15,-5695.839730198242,-5545.223607186443,1.644577099593817e-06
